id,pid,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,land_slope,condition_1,bldg_type,overall_qual,overall_cond,year_built,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,porches,baths,lot,overall,sq_ft,logsaleprice,ms_subclass_1-1/2_story_pud_-_all_ages,ms_subclass_1-1/2_story_unfinished_all_ages,ms_subclass_1-story_1945_older,ms_subclass_1-story_1946_newer_all_styles,ms_subclass_1-story_finished_attic_all_ages,ms_subclass_1-story_pud_(planned_unit_development)_-_1946_newer,ms_subclass_2_family_conversion_-_all_styles_and_ages,ms_subclass_2-1/2_story_all_ages,ms_subclass_2-story_1945_older,ms_subclass_2-story_1946_newer,ms_subclass_2-story_pud_-_1946_newer,ms_subclass_duplex_-_all_styles_and_ages,ms_subclass_pud_-_multilevel_-_incl_split_lev/foyer,ms_subclass_split_foyer,ms_subclass_split_or_multi-level,lot_config_culdsac,lot_config_fr2,lot_config_fr3,lot_config_inside,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_npkvill,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,neighborhood_veenker,condition_2_feedr,condition_2_norm,condition_2_posa,condition_2_posn,condition_2_rrae,condition_2_rran,condition_2_rrnn,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,exterior_1st_asphshn,exterior_1st_brkcomm,exterior_1st_brkface,exterior_1st_cblock,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_imstucc,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stone,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_wdshing,exterior_2nd_asphshn,exterior_2nd_brk_cmn,exterior_2nd_brkface,exterior_2nd_cblock,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_imstucc,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stone,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd_sdng,exterior_2nd_wd_shng,bsmtfin_type_1_blq,bsmtfin_type_1_glq,bsmtfin_type_1_lwq,bsmtfin_type_1_na,bsmtfin_type_1_rec,bsmtfin_type_1_unf,central_air_y,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na
2393,528142010,rl,103.0,12867,pave,na,ir1,lvl,allpub,gtl,norm,1fam,2.0794415416798357,5,2005,2006,gable,none,0.0,4,3,pconc,5,3,av,0.0,unf,0.0,1209.0,1209.0,gasa,5,sbrkr,7.0975488506147935,1044,0,7.720017940432244,0.0,0.0,2,1,3,1,5,8,typ,1,4,2005.0,fin,2.0,575.0,3,3,y,243,4.955827057601262,0,0,0,0,0,na,na,0,7,2006,new,344133,34506,2,1325301.0,40,0.0,12.748783489541204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
12,527165230,rl,0.0,7980,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.791759469228055,7,1992,2007,gable,none,0.0,3,4,pconc,4,3,no,6.840546529288687,unf,0.0,233.0,1168.0,gasa,5,sbrkr,7.079184394609668,0,0,7.079184394609668,1.0,0.0,2,0,3,1,3,6,typ,0,0,1992.0,fin,2.0,420.0,3,3,y,483,3.0445224377234235,0,0,0,0,0,gdprv,shed,500,3,2010,wd ,185000,10143,0,0.0,42,0.0,12.128111104060464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2339,527250040,rl,100.0,34650,pave,na,reg,bnk,allpub,gtl,norm,2fmcon,1.6094379124341005,5,1955,1955,hip,none,0.0,3,3,cblock,3,3,mn,6.962243464266208,unf,0.0,0.0,1056.0,gasa,3,sbrkr,6.962243464266208,0,0,6.962243464266208,1.0,0.0,1,0,3,1,3,5,typ,0,0,1955.0,fin,2.0,572.0,3,3,y,264,0.0,0,0,0,0,0,na,na,0,1,2006,wd ,145000,0,0,3465000.0,25,0.0,11.884489021402711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
624,535104120,rl,92.0,10573,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.791759469228055,6,1961,1961,hip,brkface,1.0986122886681098,3,3,cblock,3,3,no,7.179307969504036,unf,0.0,141.0,1453.0,gasa,5,sbrkr,7.2813856635702825,0,0,7.2813856635702825,1.0,0.0,2,0,3,1,3,6,typ,1,3,1961.0,rfn,2.0,530.0,3,3,y,0,3.8918202981106265,0,0,288,0,0,gdprv,na,0,4,2009,wd ,187500,0,0,972716.0,36,0.0,12.141534124392605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
86,532376160,rl,65.0,8450,pave,na,reg,lvl,allpub,gtl,rrae,1fam,1.6094379124341005,8,1965,2009,gable,none,0.0,3,4,cblock,3,3,no,6.315358001522335,blq,117.0,224.0,894.0,gasa,5,sbrkr,6.795705775173514,0,0,6.795705775173514,1.0,0.0,1,0,3,1,3,5,typ,1,4,1973.0,unf,1.0,336.0,3,3,y,416,4.969813299576002,0,0,0,0,0,mnprv,na,0,4,2010,wd ,138500,59904,0,549250.0,40,0.0,11.83862560460953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1534,909277040,rl,0.0,11700,pave,grvl,ir1,hls,allpub,mod,norm,1fam,1.6094379124341005,6,1937,1995,gable,none,0.0,3,3,cblock,3,3,no,6.406879986069312,unf,0.0,336.0,942.0,gasa,5,sbrkr,7.142827401161621,673,0,7.569411792450713,0.0,0.0,2,0,4,1,4,7,min2,1,4,1937.0,unf,1.0,240.0,3,3,y,0,3.688879454113936,0,0,0,0,0,na,na,0,7,2008,wd ,198000,0,0,0.0,30,0.0,12.196022309676671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2243,911103060,c (all),75.0,8250,pave,na,reg,lvl,allpub,gtl,feedr,2fmcon,1.6094379124341005,6,1895,2006,gable,none,0.0,3,4,cblock,3,3,no,0.0,unf,0.0,957.0,957.0,gasa,2,sbrkr,6.9411900550683745,957,0,7.596392304064198,0.0,0.0,2,0,4,2,3,9,typ,0,0,1923.0,na,0.0,0.0,0,0,n,0,0.0,133,0,0,0,0,na,na,0,6,2007,wd ,119600,0,0,618750.0,30,0.0,11.691908120498669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1957,535450190,rl,60.0,8064,pave,na,reg,lvl,allpub,gtl,artery,1fam,1.6094379124341005,7,1949,2006,gable,none,0.0,3,4,cblock,3,3,mn,0.0,unf,0.0,672.0,672.0,gasa,5,sbrkr,6.51025834052315,252,0,6.828712071641682,0.0,0.0,1,0,3,1,3,6,typ,1,1,2003.0,unf,2.0,576.0,3,3,y,0,0.0,0,0,0,0,0,mnprv,shed,2000,7,2007,wd ,122900,0,0,483840.0,35,0.0,11.719126295554124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
380,527355150,rl,80.0,9600,pave,na,reg,lvl,allpub,gtl,posn,1fam,2.0794415416798357,5,1981,1981,hip,none,0.0,4,3,pconc,4,3,no,7.00669522683704,unf,0.0,1420.0,2524.0,gasa,3,sbrkr,7.833600223661102,0,0,7.833600223661102,1.0,0.0,2,1,4,1,4,9,typ,1,4,1981.0,fin,2.0,542.0,3,3,y,474,4.787491742782046,0,0,0,0,0,mnprv,na,0,7,2009,wd ,278000,56880,2,768000.0,40,0.0,12.535376392672775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2860,909276010,rl,0.0,11435,pave,na,ir1,hls,allpub,mod,norm,1fam,2.0794415416798357,7,1929,1950,gable,none,0.0,3,3,pconc,4,3,no,0.0,unf,0.0,792.0,792.0,gasa,2,sbrkr,6.674561391814426,725,0,7.324489979348532,0.0,0.0,1,0,3,1,4,7,typ,2,4,1931.0,unf,2.0,400.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,6,2006,wd ,230000,0,0,0.0,56,0.0,12.345834587905333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2517,533250130,rl,30.0,9549,pave,na,ir1,lvl,allpub,gtl,norm,twnhse,2.0794415416798357,5,1995,1996,hip,none,0.0,4,4,pconc,4,4,av,6.07993319509559,glq,1057.0,0.0,1494.0,gasa,5,sbrkr,7.309212365692762,0,0,7.309212365692762,1.0,0.0,1,1,2,1,5,6,typ,1,4,1995.0,fin,2.0,481.0,3,3,y,0,3.4011973816621555,0,0,216,0,0,na,na,0,4,2006,wd ,270000,0,1,286470.0,40,0.0,12.506177237980511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1933,535302070,rl,60.0,10950,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.791759469228055,6,1952,1952,hip,none,0.0,3,3,cblock,3,3,no,6.089044875446848,unf,0.0,507.0,948.0,gasa,3,sbrkr,6.854354502255021,0,0,6.854354502255021,0.0,0.0,1,0,2,1,3,5,typ,0,0,1952.0,unf,2.0,410.0,3,3,n,0,3.871201010907892,0,0,0,0,0,na,na,0,4,2007,wd ,125000,0,0,657000.0,36,0.0,11.736069016284436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
820,906340110,rl,79.0,10637,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.0794415416798357,5,2007,2008,hip,stone,5.817111159963202,4,3,pconc,5,3,gd,7.1608459066642975,unf,0.0,417.0,1705.0,gasa,5,sbrkr,7.4489161025442,0,0,7.4489161025442,1.0,0.0,2,0,3,1,4,7,typ,1,4,2007.0,rfn,3.0,826.0,3,3,y,208,3.7841896339182615,0,0,0,0,0,na,na,0,9,2009,wd ,297000,9152,0,840323.0,40,0.0,12.601487417784837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
675,535426150,rl,80.0,9000,pave,na,ir1,hls,allpub,mod,norm,1fam,1.791759469228055,6,1958,1958,flat,brkface,4.4067192472642525,3,3,cblock,4,3,gd,0.0,unf,0.0,160.0,160.0,gasa,2,sbrkr,7.040536390215956,0,0,7.040536390215956,0.0,0.0,1,0,2,1,3,5,typ,1,4,1958.0,rfn,1.0,384.0,3,3,y,0,3.332204510175204,64,0,0,0,0,na,na,0,4,2009,wd ,113500,0,0,720000.0,36,0.0,11.639558115903597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2910,923225240,rm,41.0,2665,pave,na,reg,lvl,allpub,gtl,norm,twnhse,1.6094379124341005,6,1977,1977,gable,none,0.0,3,3,pconc,3,3,no,6.306275286948018,rec,173.0,36.0,757.0,gasa,5,sbrkr,6.829793737512425,550,0,7.296413268773919,0.0,0.0,2,0,4,1,3,6,typ,1,3,1977.0,rfn,1.0,336.0,3,3,y,104,3.258096538021482,0,0,0,0,0,na,na,0,7,2006,wd ,127000,2704,0,109265.0,30,48231535000.0,11.751942365440724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21,527358140,rl,105.0,11751,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.791759469228055,6,1977,1977,hip,brkface,6.173786103901937,3,3,cblock,4,3,no,6.558197802812269,unf,0.0,1139.0,1844.0,gasa,5,sbrkr,7.519692404116538,0,0,7.519692404116538,0.0,0.0,2,0,3,1,3,7,typ,1,3,1977.0,rfn,2.0,546.0,3,3,y,0,4.804021044733257,0,0,0,0,0,mnprv,na,0,1,2010,cod,190000,0,0,1233855.0,36,0.0,12.154779351142626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1873,534177210,rl,80.0,9600,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,6,1973,1973,hip,brkface,5.768320995793773,3,3,cblock,3,3,no,6.82001636467413,unf,0.0,326.0,1242.0,gasa,2,sbrkr,7.124478262493424,0,0,7.124478262493424,0.0,0.0,1,1,3,1,3,6,typ,1,3,1973.0,unf,2.0,528.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,9,2007,wd ,175500,0,1,768000.0,42,0.0,12.075394321888055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2125,907135050,rl,60.0,8428,pave,na,ir2,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1994,1994,gable,none,0.0,3,4,pconc,4,4,no,6.040254711277415,unf,0.0,570.0,990.0,gasa,5,sbrkr,6.8977049431286375,0,0,6.8977049431286375,1.0,0.0,1,0,3,1,3,5,typ,0,0,1995.0,unf,1.0,384.0,3,3,y,256,0.0,0,0,0,0,0,na,na,0,7,2007,wd ,146000,0,0,505680.0,35,0.0,11.891361900690471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1489,908102260,rl,75.0,9937,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,6,1965,1965,gable,none,0.0,4,3,cblock,3,3,no,6.721425700790642,lwq,290.0,136.0,1256.0,gasa,4,sbrkr,7.135687347028142,0,0,7.135687347028142,1.0,0.0,1,1,3,1,3,6,typ,0,0,1965.0,fin,1.0,276.0,3,3,y,736,4.219507705176107,0,0,0,0,0,na,na,0,6,2008,wd ,147500,50048,1,745275.0,30,0.0,11.90158345476201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2383,528110050,rl,107.0,13891,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.302585092994046,5,2006,2006,gable,none,0.0,5,3,pconc,5,4,gd,7.234177179749849,unf,0.0,690.0,2076.0,gasa,5,sbrkr,7.638198244285777,0,0,7.638198244285777,1.0,0.0,2,1,2,1,5,7,typ,1,4,2006.0,fin,3.0,850.0,3,3,y,216,5.433722003554242,0,0,0,0,0,na,na,0,9,2006,new,465000,49464,2,1486337.0,50,0.0,13.049792684569493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
983,923275040,rl,0.0,9101,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.6094379124341005,6,1978,1978,gable,brkface,4.6443908991413725,3,4,pconc,4,3,av,7.00033446027523,unf,0.0,0.0,1097.0,gasa,5,sbrkr,7.01211529430638,0,0,7.01211529430638,1.0,0.0,1,0,1,1,4,4,typ,1,3,1978.0,fin,2.0,602.0,3,3,y,303,3.4011973816621555,0,0,0,0,0,na,na,0,7,2009,wd ,165500,9090,0,0.0,30,0.0,12.016726473799254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1325,902406090,rm,81.0,12150,pave,grvl,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,5,1954,1954,gable,brkface,5.814130531825067,3,3,brktil,3,3,no,0.0,unf,0.0,1050.0,1050.0,gasa,5,fusef,6.956545443151567,745,0,7.492760300922379,0.0,0.0,2,0,4,1,3,7,typ,0,0,1954.0,unf,1.0,352.0,2,3,y,0,0.0,0,0,0,0,0,na,na,0,11,2008,wd ,131500,0,0,984150.0,25,0.0,11.786762130599953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1378,905102170,rl,70.0,11200,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,5,1965,1965,hip,none,0.0,3,3,cblock,3,3,no,6.80903930604298,unf,0.0,134.0,1040.0,gasa,5,sbrkr,6.9469759921354175,0,0,6.9469759921354175,1.0,0.0,1,0,3,1,3,5,typ,0,0,1965.0,unf,1.0,384.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,2,2008,wd ,129500,0,0,784000.0,25,0.0,11.771436160121727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1537,909281110,rl,100.0,9670,pave,na,ir1,hls,allpub,mod,norm,1fam,2.0794415416798357,6,1935,1950,gable,stone,3.688879454113936,3,3,pconc,3,2,no,5.3471075307174685,unf,0.0,398.0,608.0,gasa,3,sbrkr,6.890609120147166,890,0,7.5352967024440884,0.0,0.0,1,1,4,1,3,9,typ,2,4,1935.0,fin,2.0,786.0,2,3,y,0,0.0,207,0,0,0,0,na,na,0,6,2008,wd ,257076,0,1,967000.0,48,0.0,12.457127040005224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
905,909101140,rl,60.0,10998,pave,grvl,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,5,1941,1960,gable,none,0.0,3,3,cblock,3,3,no,6.0112671744041615,blq,420.0,156.0,984.0,gasa,5,sbrkr,6.891625897052253,620,0,7.38025578842646,0.0,0.0,2,0,3,1,3,6,min2,0,0,1977.0,unf,2.0,660.0,3,3,y,0,4.219507705176107,0,0,0,0,0,na,na,0,7,2009,wd ,117000,0,0,659880.0,25,104543308800.0,11.669929213779893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1532,909275050,rl,60.0,7200,pave,na,reg,hls,allpub,mod,norm,1fam,1.9459101490553128,6,1931,2000,gable,none,0.0,3,2,brktil,4,3,no,0.0,unf,0.0,776.0,776.0,gasa,3,sbrkr,6.7464121285733745,651,0,7.314552832324081,0.0,0.0,1,1,3,1,3,6,typ,1,4,1931.0,rfn,1.0,270.0,3,3,p,0,0.0,112,0,0,0,0,mnprv,na,0,2,2008,wd ,149000,0,1,432000.0,42,0.0,11.911701584927595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
